forwarders;clients;processes;layout;spatiality;odirect;stonewall;request;total;operation;time;transfered;bandwidth
0;16;384;1;0;1;60;128;131072;write;60.22165;9244.75;153.51207
0;16;384;1;0;1;60;128;131072;write;60.7333;13579.75;223.59643
0;32;384;0;0;1;60;6144;131072;write;11.41088;129024.0;11307.104
0;32;384;0;0;1;60;6144;131072;write;61.11394;38544.0;630.69085
0;32;384;0;0;1;60;1024;131072;write;50.56308;130944.0;2589.71591
0;32;384;0;0;1;60;1024;131072;write;61.18147;10977.0;179.41708
0;32;768;0;0;1;60;512;131072;write;31.52348;130944.0;4153.85612
0;32;768;0;0;1;60;512;131072;write;94.0993;4540.0;48.24691
0;16;768;1;0;1;60;512;131072;write;68.57577;3086.0;45.00132
0;16;768;1;0;1;60;8192;131072;write;94.64864;16536.0;174.70933
0;16;384;1;1;1;60;1024;131072;write;71.181;1945.0;27.32471
0;16;384;1;1;1;60;1024;131072;write;61.36426;4856.0;79.13401
0;16;192;1;1;1;60;128;131072;write;60.16847;9002.125;149.61532
0;16;192;1;1;1;60;128;131072;write;60.0439;11075.875;184.46295
0;16;384;1;1;1;60;128;131072;write;60.3124;10269.5;170.27179
0;16;384;1;1;1;60;128;131072;write;60.22907;9834.5;163.28495
0;8;384;0;0;1;60;1024;131072;write;45.50731;130944.0;2877.42804
0;8;384;1;0;1;60;4096;131072;write;73.59384;7680.0;104.35656
0;8;384;1;0;1;60;8192;131072;write;77.62302;13304.0;171.39246
0;16;768;1;1;1;60;128;131072;write;60.43741;10201.25;168.79032
0;16;384;1;0;1;60;4096;131072;write;66.41983;6068.0;91.35825
0;16;384;1;0;1;60;4096;131072;write;74.41768;9232.0;124.05654
0;32;1536;1;1;1;60;512;131072;write;95.25869;3165.0;33.22531
0;8;384;1;1;1;60;512;131072;write;65.13756;1631.5;25.04699
0;16;384;1;0;1;60;32;131072;write;60.4531;9946.5625;164.53353
0;16;384;1;0;1;60;32;131072;write;60.16716;4685.65625;77.8773
0;8;96;1;1;1;60;4096;131072;write;63.85534;5876.0;92.02049
0;8;96;1;1;1;60;4096;131072;write;61.72173;3736.0;60.52974
0;32;384;0;0;1;60;128;131072;write;39.29339;131040.0;3334.91228
0;32;384;0;0;1;60;128;131072;write;60.05374;21127.0;351.80155
0;8;192;1;1;1;60;1024;131072;write;63.79109;3060.0;47.96908
0;8;192;1;1;1;60;1024;131072;write;63.85981;2766.0;43.31363
0;32;768;1;0;1;60;1024;131072;write;67.16181;4094.0;60.95726
0;32;768;1;0;1;60;1024;131072;write;72.09226;4700.0;65.19423
0;32;1536;0;0;1;60;32;131072;write;60.61619;99970.78125;1649.24222
0;8;96;1;1;1;60;6144;131072;write;65.21786;4938.0;75.71545
0;8;96;1;1;1;60;6144;131072;write;66.57465;6102.0;91.65651
0;16;384;0;0;1;60;512;131072;write;59.25604;130944.0;2209.80009
0;16;384;0;0;1;60;512;131072;write;61.10237;7863.0;128.68568
0;16;384;1;0;1;60;1024;131072;write;72.59223;3525.0;48.55892
0;16;384;1;0;1;60;1024;131072;write;61.32682;4844.0;78.98665
0;8;96;1;0;1;60;128;131072;write;60.43305;13653.125;225.92148
0;8;96;1;0;1;60;128;131072;write;60.30389;4933.875;81.81686
0;8;192;1;1;1;60;128;131072;write;60.1036;11712.875;194.87809
0;8;192;1;1;1;60;128;131072;write;60.1623;5353.375;88.98222
0;8;192;0;0;1;60;4096;131072;write;22.20556;130560.0;5879.60926
0;8;192;0;0;1;60;4096;131072;write;61.13766;26452.0;432.66292
0;8;192;0;0;1;60;1024;131072;write;51.50643;130944.0;2542.28444
0;8;192;0;0;1;60;1024;131072;write;60.69105;8957.0;147.58355
0;32;384;1;0;1;60;512;131072;write;60.8828;3396.5;55.78751
0;32;384;1;0;1;60;512;131072;write;65.44258;2279.5;34.83206
0;32;384;1;1;1;60;128;131072;write;60.23945;10479.75;173.96823
0;32;384;1;1;1;60;128;131072;write;61.05651;1096.375;17.95672
0;16;384;1;1;1;60;512;131072;write;61.43486;3402.5;55.38386
0;16;384;1;1;1;60;512;131072;write;64.55177;2322.5;35.97887
0;16;768;1;0;1;60;128;131072;write;61.12395;6013.5;98.38206
0;8;96;0;0;1;60;8192;131072;write;60.57898;49800.0;822.06736
0;8;96;0;0;1;60;8192;131072;write;20.26555;130560.0;6442.45907
0;32;1536;1;0;1;60;128;131072;write;85.54795;567.5;6.63371
0;8;192;0;0;1;60;512;131072;write;60.11552;99631.0;1657.32566
0;8;192;0;0;1;60;512;131072;write;60.42798;4812.5;79.64026
0;32;1536;0;0;1;60;128;131072;write;60.16141;129170.75;2147.06987
0;32;384;1;1;1;60;32;131072;write;60.10972;6608.59375;109.94217
0;32;384;1;1;1;60;32;131072;write;60.0818;6975.96875;116.10785
0;8;192;1;1;1;60;32;131072;write;60.32972;2001.09375;33.16929
0;8;192;1;1;1;60;32;131072;write;60.05326;11047.46875;183.9612
0;8;192;1;0;1;60;1024;131072;write;63.31908;2845.0;44.93116
0;8;192;1;0;1;60;1024;131072;write;61.65389;6353.0;103.04297
0;8;96;1;1;1;60;1024;131072;write;62.51268;1560.0;24.95494
0;8;96;1;1;1;60;1024;131072;write;61.76896;2862.0;46.33395
0;8;384;1;1;1;60;1024;131072;write;64.67492;3644.0;56.34332
0;8;384;0;0;1;60;512;131072;write;48.60613;130944.0;2693.9814
0;16;192;1;1;1;60;32;131072;write;60.08357;8909.5;148.28512
